Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1pLCpA1RN8avJxSD3ZCwhj,"Pa' Que La Pases Bien","El Fenomeno","Arcángel",2008-12-08,214120,82,false,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,trap latino,urbano latino","Cinq Recordings",0.897,0.755,9,-5.684,0,0.144,0.00758,0.000451,0.264,0.567,110.008,4
spotify:track:2Eg6dOam7cAe5turf2bnCg,"En La Cama (feat. Daddy Yankee)","Exitos","Nicky Jam;Daddy Yankee",2016-02-24,157023,75,true,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,latin","Anakin Ent",0.855,0.912,10,-4.832,0,0.145,0.183,0,0.122,0.885,104.072,4
spotify:track:2ROQe6QkIXODJRx0y8UjzV,"Delincuente","Delincuente","Tokischa;Anuel AA;Ñengo Flow",2022-08-19,226490,71,true,ben.doan4366,2025-09-08T20:54:52Z,"dembow,neoperreo,reggaeton,trap latino,urbano latino,latin","Sony Music Latin",0.798,0.71,2,-3.39,1,0.0973,0.0576,0.025,0.4,0.662,97.875,4
spotify:track:6J3kt4eAqRffh5lBuHJJSO,"DE CAROLINA","SATURNO","Rauw Alejandro;Playero",2023-01-24,181621,69,true,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,trap latino,urbano latino,latin","Sony Music Latin/Duars Entertainment",0.795,0.958,7,-1.674,1,0.116,0.17,0.00000134,0.251,0.927,110.977,4
spotify:track:4Z8HZSApeddaRM2ovivUj4,"La Old Skul","VICE VERSA","Rauw Alejandro",2021-12-10,214857,77,true,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,trap latino,urbano latino,latin","Sony Music Latin/Duars Entertainment",0.795,0.798,9,-2.357,0,0.08,0.532,0.0000102,0.0869,0.397,104.912,4
spotify:track:47trirgpaLmWk4Lqk3RrZk,"Dema Ga Ge Gi Go Gu","Disciplina (Puerto Rico Edition)","El Alfa;Bad Bunny",2018-02-09,218920,72,false,ben.doan4366,2025-09-08T20:54:52Z,"dembow,urbano latino,latin,reggaeton,trap latino","EL JEFE RECORDS LLC",0.667,0.906,8,-2.634,1,0.255,0.647,0.0048,0.235,0.455,119.945,4
spotify:track:53v2u51nq3CxiKUNphRzP1,"Que Malo","YHLQMDLG","Bad Bunny;Ñengo Flow",2020-02-29,167975,75,true,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.802,0.787,7,-6.181,0,0.0599,0.0832,0,0.153,0.446,94.026,4
spotify:track:4777sGsOdoM89vPH3CVoLe,"Mayor Que Yo 3","Mayor Que Yo 3","Luny Tunes;Daddy Yankee;Don Omar;Wisin & Yandel",2015-10-23,304746,74,false,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,latin,urbano latino","Machete Music",0.715,0.964,1,-3.176,0,0.162,0.0985,0,0.291,0.535,91.975,4
spotify:track:4WSCQzsVo8ucr3FwGmUkHw,"Salgo Pa' la Calle","Talento de Barrio","Daddy Yankee;Randy Nota Loca",2008-07-29,267746,77,false,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,latin","Craft Latino",0.434,0.765,1,-5.636,1,0.139,0.038,0.00000796,0.185,0.532,179.908,4
spotify:track:7LABrQFfRYcZUqUwng0Heb,"Encantadora","Dangerous","Yandel",2015-11-06,240092,81,false,ben.doan4366,2025-09-08T20:54:52Z,"reggaeton,urbano latino","Sony Music Latin",0.662,0.874,8,-4.509,1,0.0471,0.147,0,0.141,0.926,169.943,4
spotify:track:4w47S36wQGBhGg073q3nt7,"TKN (feat. Travis Scott)","TKN (feat. Travis Scott)","ROSALÍA;Travis Scott",2020-05-28,129370,67,false,ben.doan4366,2025-09-08T18:19:50Z,"latin,rap","Columbia",0.776,0.509,0,-6.266,0,0.467,0.192,0.00000149,0.115,0.485,94.634,4
spotify:track:2lCkncy6bIB0LTMT7kvrD1,"Azul","Colores","J Balvin",2020-03-19,205933,79,false,ben.doan4366,2025-09-08T18:40:06Z,"reggaeton,latin","UMLE - Latino",0.843,0.836,11,-2.474,0,0.0694,0.0816,0.0014,0.0532,0.651,94.018,4
spotify:track:3gE4eQH3K83Sght0ZLvuBK,"MIA","X 100PRE","Bad Bunny;Drake",2018-12-23,210367,80,false,ben.doan4366,2025-09-08T21:05:51Z,"reggaeton,trap latino,latin,urbano latino,rap","Rimas Entertainment LLC",0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000485,0.099,0.156,97.055,4
spotify:track:06CoDtZi2S0mBJDrpCHi3p,"lo que pase","lo que pase","tatool;Trueno",2025-08-07,152784,55,false,ben.doan4366,2025-09-09T12:29:49Z,"argentine trap","Sony Music Latin",0.784,0.856,8,-5.655,1,0.0486,0.194,0.00726,0.106,0.728,120.012,4
spotify:track:3d0WouFnFmr0K3kjeza3fF,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira;Wyclef Jean",2005-11-28,220360,89,false,ben.doan4366,2025-09-09T23:36:44Z,"latin pop","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.358,0.758,100.024,4
spotify:track:2Fi6RtngvStwsjskvwabVT,"DUMBAI","BAÑO MARÍA","CA7RIEL & Paco Amoroso",2024-04-17,148253,69,false,ben.doan4366,2025-09-10T00:12:22Z,"","5020 Records",0.826,0.832,8,-5.151,0,0.123,0.2,0.00011,0.126,0.839,117.993,4
spotify:track:43ZWsnXHfEFUrrrLZ9aJrV,"PASSO BEM SOLTO","PASSO BEM SOLTO","ATLXS",2025-02-18,103403,66,false,ben.doan4366,2025-09-12T12:06:03Z,"phonk,brazilian phonk","broke",0.59,0.856,6,-5.346,1,0.0305,0.00176,0.00226,0.26,0.556,130.033,4
spotify:track:7ceKIlvoXP7SkYnDJa21NE,"Vou Pra Pista","Vou Pra Pista","RXPOSO99;MC Myres",2025-05-09,112579,35,false,ben.doan4366,2025-09-12T12:24:10Z,"phonk,brazilian phonk,brega funk,funk de bh,brazilian funk","Tribal Trap",0.803,0.891,5,-3.619,1,0.0614,0.0867,0.000352,0.125,0.707,125.958,4
spotify:track:2Gs0iF27my40p0dANv2rAg,"MONTAGEM XONADA","MONTAGEM XONADA","MXZI;Dj Samir;DJ Javi26",2025-07-02,75682,85,false,ben.doan4366,2025-09-12T12:41:19Z,"phonk,brazilian phonk,funk","Lunar Media",0.524,0.971,6,-1.945,0,0.0504,0.0685,0,0.157,0.718,130.095,4
spotify:track:210XcfUCIcPM2NojtekQD0,"Times Two","Times Two","Zeina",2025-04-08,122608,52,false,ben.doan4366,2025-09-12T12:54:47Z,"indie r&b,dark r&b","Mates Wav Inc.",0.828,0.475,2,-8.166,1,0.103,0.102,0.00000139,0.0382,0.775,92.01,4
spotify:track:4Zosgp5K9oAZGmqKz7KzjB,"Cadência Do Samba","Digital Samba","Ron Puma",2024-10-23,147093,38,false,ben.doan4366,2025-09-12T14:57:46Z,"","Sunflower Records",0.815,0.57,8,-9.802,1,0.108,0.444,0.0234,0.124,0.837,114.042,4
spotify:track:4a3LvPpAj6ogH7qSuPr5H6,"Me Gusta (with Cardi B & Myke Towers)","Versions of Me","Anitta;Myke Towers;Cardi B",2022-04-12,180788,49,false,ben.doan4366,2025-09-12T16:19:54Z,"brazilian pop,funk pop,brazilian funk,funk carioca,reggaeton,trap latino,urbano latino","Warner Records",0.91,0.604,6,-4.392,0,0.082,0.448,0,0.0863,0.807,110.075,4
spotify:track:7Kmfjms3yyhg2y56mN7EfZ,"El Día De Mi Suerte","Lo Mato","Willie Colón;Héctor Lavoe",1973-12-31,328786,75,false,ben.doan4366,2025-09-12T21:37:16Z,"salsa,merengue,son cubano,bolero","Fania",0.56,0.855,0,-5.232,0,0.0529,0.605,0,0.0532,0.96,97.097,4
spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Desesperados","VICE VERSA","Rauw Alejandro;Chencho Corleone",2021-12-10,224996,77,true,ben.doan4366,2025-09-12T21:55:23Z,"reggaeton,trap latino,urbano latino,latin","Sony Music Latin/Duars Entertainment",0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4
spotify:track:48NXpYRuvv9izul4oXhqS9,"Salió El Sol","King Of Kings","Don Omar",2006-01-01,315293,82,false,ben.doan4366,2025-09-13T00:55:54Z,"reggaeton,urbano latino","UMLE - Machete",0.887,0.701,4,-5.892,0,0.0872,0.106,0.00948,0.0466,0.965,110.002,4
spotify:track:7FiC8x2IahNZzdKxAorcfR,"If Ever I'm Lonely","If Ever I'm Lonely","Cepaque;Livvy Lauren",2025-08-29,128444,39,false,ben.doan4366,2025-09-18T03:55:18Z,"hypertechno,techno","Garde",0.777,0.806,8,-7.615,0,0.252,0.131,0.000725,0.408,0.614,135.012,4
spotify:track:1SZmIlruJaumMmS2CzTdDE,"San Bá","Candela","Vicente Garcia",2019-05-24,194213,60,false,ben.doan4366,2025-09-20T21:01:14Z,"reggae en español,bachata","Sony Music Entertainment",0.883,0.687,4,-7.862,0,0.0894,0.647,0.000336,0.0955,0.716,126.956,4
spotify:track:5vgwmo15qa4jKLFW726iaF,"Hora Loca","Hora Loca","Rawayana;Monsieur Periné",2023-09-20,191825,55,false,ben.doan4366,2025-09-20T21:01:33Z,"reggae en español,reggae,colombian pop,latin alternative,latin indie","St. Indie",0.787,0.686,5,-7.978,0,0.0935,0.04,0.0000218,0.107,0.836,90.003,4
spotify:track:0Ny1t2X9pKeLxgQzD62stv,"Dos Mil Lunas","La Barbería del Sur","La Barbería Del Sur;Jorge Pardo",1991-01-31,239826,23,false,ben.doan4366,2025-09-20T21:02:06Z,"flamenco,flamenco pop,latin jazz","Nuevos Medios S. A.",0.687,0.314,3,-16.528,0,0.046,0.511,0.0000416,0.108,0.672,100.496,4
spotify:track:4zGtfOglDBfVUypabBwIjQ,"Desce Pro Play (PA PA PA)","Desce Pro Play (PA PA PA)","ZAAC;Anitta;Tyga",2020-06-26,168507,59,false,ben.doan4366,2025-09-25T15:26:59Z,"brazilian funk,funk pop,brazilian pop,funk carioca","Universal Music Ltda.",0.935,0.71,11,-5.085,0,0.158,0.0769,0.00000192,0.173,0.635,100.009,4
spotify:track:6Y46tOTRhkBamosyuWa6YX,"LA FAMA","MOTOMAMI","ROSALÍA;The Weeknd",2022-03-18,188121,78,false,ben.doan4366,2025-09-30T11:42:09Z,"latin","Columbia",0.766,0.295,0,-7.893,0,0.0464,0.947,0.0000444,0.119,0.805,136.016,4
spotify:track:1IHWl5LamUGEuP4ozKQSXZ,"Tití Me Preguntó","Un Verano Sin Ti","Bad Bunny",2022-05-06,243716,95,true,ben.doan4366,2025-09-30T12:31:15Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
spotify:track:3G7agPwWfcORnWCAGMDOpm,"LA MuDANZA","DeBÍ TiRAR MáS FOToS","Bad Bunny",2025-01-05,213010,86,true,ben.doan4366,2025-09-30T12:51:31Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC.",0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3
spotify:track:21RAJfkAbaq85RWJQWoxkx,"Dame Beso // Muévete","ORQUÍDEAS","Kali Uchis",2024-01-12,215666,66,false,ben.doan4366,2025-09-30T13:03:24Z,"","Geffen Records",0.442,0.903,5,-4.406,0,0.115,0.0627,0.00000237,0.162,0.932,149.885,4
spotify:track:7vkDe3LoeBkb0Kk8q9JRVj,"Salsa & Dancehall","Salsa & Dancehall","Kybba;Ash",2024-10-25,111157,56,false,ben.doan4366,2025-09-30T13:23:14Z,"dancehall,shatta,moombahton","Basshall",0.759,0.545,10,-7.18,0,0.273,0.0467,0.000417,0.0863,0.682,190.086,4
spotify:track:0PY1qmeW7TlrvMQIRTIbZp,"FULL TIME","FULL TIME","Marc Seguí;Rawayana",2025-02-14,174764,41,false,ben.doan4366,2025-09-30T14:35:09Z,"reggae en español,reggae","WM Spain",0.821,0.708,11,-4.858,0,0.0735,0.00436,0,0.075,0.28,128,4
spotify:track:16Vj2QA56ina0GqV1KTuff,"La Tormenta","¿Quién trae las cornetas?","Rawayana;Servando",2023-09-21,146332,52,false,ben.doan4366,2025-09-30T14:45:50Z,"reggae en español,reggae","St. Indie",0.829,0.496,10,-9.163,0,0.289,0.294,0.00498,0.063,0.603,95.92,4
spotify:track:4CUYxsFSOLeVWzPXQsT94n,"La Vaina Se Prendio","Salsa Del Monte","LOUJAY;Squiz Nine;Pash;IGNI",2020-02-04,233076,50,true,ben.doan4366,2025-09-30T14:56:35Z,"latin r&b","Independent",0.911,0.67,9,-7.413,0,0.246,0.158,0.000011,0.0799,0.931,103.987,4
spotify:track:4hDvkxn9s45HLekbpY4Gy9,"detallitos","SALTARÉ TEMPUS","Typow",2024-08-16,192786,22,false,ben.doan4366,2025-09-30T15:27:16Z,"reggaeton mexa","Typow",0.821,0.89,0,-5.321,1,0.0414,0.0161,0.00794,0.128,0.685,122.01,4
