Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5X0e3h2nWNhwbk506Qngxp,"Trying to Reason with Hurricane Season - Live","Encores (Live)","Jimmy Buffett",2010-04-20,298306,16,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:56:52Z,"","Mailboat Records",0.576,0.652,2,-5.455,1,0.0329,0.819,0,0.347,0.27,115.968,4
spotify:track:26cB1GWUUCCNyQ5XoSXYQ9,"Chanson Pour Les Petits Enfants - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,267106,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:56:53Z,"","Mailboat Records",0.617,0.338,2,-11.974,1,0.0763,0.918,0,0.152,0.678,141.561,4
spotify:track:3oufkSf67EXznnkVLUkcHf,"Nautical Wheelers - Live","Encores (Live)","Jimmy Buffett",2010-04-20,233720,17,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:56:56Z,"","Mailboat Records",0.329,0.466,7,-7.948,1,0.0335,0.903,0,0.994,0.476,166.868,3
spotify:track:05otqvwDvIbQBpTABYb4rr,"Coast of Marseilles - Live","Encores (Live)","Jimmy Buffett",2010-04-20,277786,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:56:58Z,"","Mailboat Records",0.421,0.328,9,-9.694,1,0.0308,0.863,0.0000153,0.845,0.196,142.511,4
spotify:track:3kPPNK0prUlIZYvLUCWzN1,"Last Mango in Paris - Live","Live at Wrigley Field","Jimmy Buffett",2006,230533,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:02Z,"","Mailboat Records",0.628,0.675,4,-7.09,1,0.0499,0.706,0,0.797,0.446,134.28,4
spotify:track:1RF3zmDW5GS8a2m9WJkKh5,"Banana Republics - Live","Live at Wrigley Field","Jimmy Buffett",2006,313373,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:04Z,"","Mailboat Records",0.642,0.486,7,-11.284,1,0.0303,0.653,0.00000191,0.931,0.369,110.179,4
spotify:track:6LtlWKT7lF8FmggHT2BvzD,"Son of a Son of a Sailor","Live In Hawaii","Jimmy Buffett",2005-03-22,198466,11,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:09Z,"","Mailboat Records",0.521,0.613,0,-6.534,1,0.043,0.679,0,0.754,0.584,127.733,4
spotify:track:7oacByItXHPyoCLrR5L12x,"Banana Republics - Live","Encores (Live)","Jimmy Buffett",2010-04-20,319440,16,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:14Z,"","Mailboat Records",0.614,0.49,7,-7.837,1,0.0307,0.862,0.0000205,0.984,0.495,111.067,4
spotify:track:11JdJ2raW76Z77pvsWBX1d,"Boats To Build","Cowboy Boots and Bathin' Suits","Jerry Jeff Walker",1998,223333,0,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:18Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.81,0.443,0,-13.108,1,0.0315,0.508,0.00127,0.105,0.757,115.131,4
spotify:track:5CDqAqpcguRSY20BNKYQIi,"West Nashville Grand Ballroom Gown","Living And Dying In 3 / 4 Time","Jimmy Buffett",1974-01-01,160264,30,true,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:23Z,"","Geffen",0.51,0.17,0,-15.903,1,0.0307,0.52,0,0.122,0.567,150.111,3
spotify:track:2lPvlNUCSneFAu0JVpxxar,"Ballad Of Spider John","Living And Dying In 3 / 4 Time","Jimmy Buffett",1974-01-01,271106,30,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:28Z,"","Geffen",0.623,0.231,7,-17.408,1,0.0286,0.28,0,0.0769,0.278,123.329,4
spotify:track:4iy2yugLYf1xu3gjXfNvmt,"Peanut Butter Conspiracy","A White Sport Coat And A Pink Crustacean","Jimmy Buffett",1973-01-01,225666,30,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:29Z,"","Geffen*",0.643,0.624,0,-10.93,1,0.0464,0.104,0,0.0923,0.735,132.062,3
spotify:track:6V4khQNhY09jnXUodrIieH,"This Hotel Room","Havana Daydreamin'","Jimmy Buffett",1976-01-01,190866,27,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:36Z,"","Geffen*",0.606,0.497,0,-12.364,1,0.048,0.816,0.00027,0.109,0.85,136.164,4
spotify:track:1lQbOiBSDFMPP7aO11iScR,"Brahma Fear","Living And Dying In 3 / 4 Time","Jimmy Buffett",1974-01-01,250973,32,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:38Z,"","Geffen",0.617,0.339,7,-14.841,1,0.0276,0.553,0.00241,0.102,0.527,76.205,4
spotify:track:7scW0FrfKnnqvKDVA4B2P3,"Landfall - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,211960,21,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:44Z,"","Geffen*",0.561,0.857,7,-12.562,1,0.147,0.0195,0.0000309,0.964,0.783,136.924,4
spotify:track:6vDD4d2o7wBTcTnGO77DRA,"Miss You So Badly - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,258906,21,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:48Z,"","Geffen*",0.659,0.454,0,-16.175,1,0.0964,0.208,0.00000226,0.944,0.696,126.817,4
spotify:track:2PutOL1hCJjKyX5rd8ufux,"Come Monday - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,220840,21,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:54Z,"","Geffen*",0.575,0.34,9,-15.765,1,0.0898,0.607,0.00000107,0.97,0.451,106.174,4
spotify:track:4knKfxkzTjKGQ2CrkyDr1N,"It's My Job","Coconut Telegraph","Jimmy Buffett",1981,192906,30,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:57:56Z,"","Geffen*",0.632,0.349,5,-14.415,1,0.0332,0.507,0,0.126,0.556,127.962,4
spotify:track:5gfrbSdNnBQYYI9lsROWzs,"Come as You Are Beach Bar (Single Mix)","Come as You Are Beach Bar (Single Mix)","Keith Sykes",2016-03-11,239293,22,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:00Z,"","KSM Entertainment",0.692,0.88,7,-4.471,1,0.0276,0.0368,0,0.17,0.818,132.125,4
spotify:track:5TN2GIuBeEbMbb2zKtLO6u,"Woman Goin' Crazy On Caroline Street","Havana Daydreamin'","Jimmy Buffett",1976-01-01,250266,41,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:05Z,"","Geffen*",0.453,0.475,7,-12.868,1,0.0312,0.131,0.00191,0.219,0.594,74.053,4
spotify:track:6Eu5PFfVQD5TpeiuyP1FKF,"Blame It on New Orleans","Down by the River","Mac McAnally",2009-08-04,172280,19,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:11Z,"","Show Dog, LLC",0.635,0.688,7,-5.112,1,0.0618,0.567,0.0000167,0.128,0.673,131.569,4
spotify:track:4rIPFGV10rN1VXupWSDb3H,"Gringo In Belize","Cowboy Boots and Bathin' Suits","Jerry Jeff Walker",1998,222266,0,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:14Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.707,0.525,10,-11.316,1,0.0296,0.6,0,0.148,0.809,98.636,4
spotify:track:6A358oMlRRUPjbDo89Jtys,"Down In Belize","Moon Child","Jerry Jeff Walker",2009-11-16,248960,0,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:17Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.65,0.477,2,-8.539,1,0.0294,0.776,0.0000323,0.127,0.81,113.649,4
spotify:track:3AWC4ESAqa2SpfPb9L3NAD,"Cowboy Boots & Bathin' Suits","Cowboy Boots and Bathin' Suits","Jerry Jeff Walker",1998,258920,0,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:24Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.508,0.236,7,-19.307,1,0.29,0.828,0.00000259,0.695,0.251,141.376,4
spotify:track:6MyrzSvNECDmWAZ6V64Vqk,"Sloop John B.","Cowboy Boots and Bathin' Suits","Jerry Jeff Walker",1998,253293,0,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:33Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.555,0.292,2,-13.802,1,0.0427,0.59,0,0.108,0.625,206.328,4
spotify:track:0y3AD3X2gr7RvViE01x6HZ,"Brand New Country Star","Living And Dying In 3 / 4 Time","Jimmy Buffett",1974-01-01,166226,28,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:38Z,"","Geffen",0.758,0.345,7,-15.594,1,0.0366,0.726,0,0.229,0.725,120.002,4
spotify:track:2jvlNlKhjXMLwXIxTr6Smt,"Mr. Bojangles","Gypsy Songman: A Life In Song","Jerry Jeff Walker",2011-06-06,259173,5,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:39Z,"texas country,outlaw country,red dirt,country rock,classic country,americana","Tried & True Music",0.584,0.539,11,-6.574,0,0.1,0.237,0.0000116,0.0865,0.524,169.874,3
spotify:track:6OGY9o3lWdKFP349TM4NSO,"Death Of An Unpopular Poet","A White Sport Coat And A Pink Crustacean","Jimmy Buffett",1973-01-01,221733,32,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:44Z,"","Geffen*",0.581,0.217,7,-12.161,1,0.0265,0.609,0,0.0809,0.373,98.776,4
spotify:track:6EL6DUyFcaZAWC9TkiRC1H,"Son Of A Son Of A Sailor - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,260466,25,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:52Z,"","Geffen*",0.526,0.472,7,-15.74,1,0.0531,0.322,0,0.988,0.682,122.097,4
spotify:track:2dg91awvOKvlCynTRFUxRk,"God's Own Drunk","Living And Dying In 3 / 4 Time","Jimmy Buffett",1974-01-01,381960,29,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:55Z,"","Geffen",0.708,0.24,9,-18.458,1,0.256,0.586,0.0000404,0.111,0.356,111.133,4
spotify:track:06yjMhDsvcEPGosppTcxVq,"Why Don't We Get Drunk And Screw - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,381640,20,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:58:58Z,"","Geffen*",0.403,0.493,2,-17.549,1,0.551,0.639,0,0.998,0.241,121.659,4
spotify:track:0xeb2xg7ps9u1XXA2LUefg,"The Pascagoula Run - Live","Live at Wrigley Field","Jimmy Buffett",2006,275173,16,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:12Z,"","Mailboat Records",0.585,0.921,7,-7.975,1,0.349,0.33,0,0.971,0.416,97.095,4
spotify:track:3tXtwFWuH7DHvsSS89uWyi,"Come Monday - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,205266,18,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:17Z,"","Mailboat Records",0.581,0.558,9,-7.329,1,0.0313,0.826,0,0.986,0.508,110.829,4
spotify:track:1IzvbAT2WxbjuwLEwgwmkg,"Stranded on a Sandbar - Live","Volcano (Live 2011)","Jimmy Buffett",2011-09-06,185179,11,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:20Z,"","Mailboat Records",0.539,0.601,7,-9.818,1,0.0388,0.476,0,0.891,0.435,113.205,4
spotify:track:4jE9Mwrkx3bTZoVwbR8Wbb,"In the Shelter - Live","Live in Las Vegas, NV","Jimmy Buffett",2003,357626,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:22Z,"","Mailboat Records",0.533,0.588,9,-12.532,1,0.239,0.512,0,0.681,0.602,138.909,4
spotify:track:7KavYfdthQOznueFCIWZRw,"The Great Filling Station Holdup - Live","Live at Fenway Park","Jimmy Buffett",2005-11-15,263986,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:25Z,"","Mailboat Records",0.496,0.64,2,-7.576,1,0.0322,0.779,0.0000117,0.925,0.557,92.954,4
spotify:track:1vEXG0A94zu5qX4Iw2PX7I,"Brown Eyed Girl - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,317826,18,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:33Z,"","Mailboat Records",0.623,0.891,7,-6.036,1,0.0359,0.411,0.000134,0.986,0.887,134.034,4
spotify:track:5OcWXsTadtnLQGzWDNuIFz,"Beautiful Swimmers","Buffet Hotel","Jimmy Buffett",2009-12-08,321079,20,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:44Z,"","Mailboat Records",0.742,0.357,9,-11.447,0,0.0276,0.581,0.00043,0.0964,0.374,96.299,4
spotify:track:2RrEop2ZUwetU8c8Z9gAah,"Scarlet Begonias","License to Chill","Jimmy Buffett",2004-07-13,273160,30,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:53Z,"","Mailboat Records",0.597,0.877,4,-5.608,1,0.0395,0.0838,0.000103,0.306,0.893,88.068,4
spotify:track:6i5stu3H0nHekjp8bOhoeE,"Tin Cup Chalice","A-1-A","Jimmy Buffett",1974-01-01,221573,51,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T17:59:56Z,"","Geffen*",0.629,0.33,7,-13.713,1,0.0308,0.531,0.0000279,0.0801,0.501,144.122,4
spotify:track:7qrj2U6CzwaNZ9XodUpt0z,"A Lot To Drink About","Buffet Hotel","Jimmy Buffett",2009-12-08,208772,24,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:00Z,"","Mailboat Records",0.603,0.539,0,-7.421,1,0.0322,0.539,0,0.147,0.7,149.703,4
spotify:track:4fhffIaRPK9oJUJWcUWqTb,"California Promises","One Particular Harbor","Jimmy Buffett",1983,222666,23,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:05Z,"","Geffen*",0.65,0.103,11,-23.307,1,0.0296,0.786,0.196,0.181,0.287,105.381,4
spotify:track:7mh90dMCkr9VzosQyFwiPh,"Havana Daydreamin' - Live (1978 Version)","You Had To Be There: Recorded Live","Jimmy Buffett;Elliot Scheiner",2011-01-01,394293,23,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:09Z,"","Geffen*",0.555,0.302,9,-18.205,1,0.0866,0.724,0.0000188,0.963,0.498,105.373,4
spotify:track:1u5207wtMT8mOq3A64nsEb,"Mañana","Son Of A Son Of A Sailor","Jimmy Buffett",1978-01-01,256959,47,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:13Z,"","Geffen",0.696,0.486,2,-13.771,1,0.0322,0.45,0.00389,0.113,0.913,121.437,4
spotify:track:2uW7nww6rve0B4X5aRXKOA,"Lady I Can't Explain","Volcano","Jimmy Buffett",1979-01-01,164266,24,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:17Z,"","Geffen*",0.731,0.519,2,-14.987,1,0.0465,0.182,0.00000284,0.25,0.961,127.751,4
spotify:track:12DFVsi8uqpV2hwcjnSlDp,"Ragtop Day","Riddles In The Sand","Jimmy Buffett",1984,187466,24,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:28Z,"","Geffen*",0.835,0.434,9,-16.537,1,0.0467,0.0525,0.0000154,0.158,0.73,122.944,4
spotify:track:44UqG68nsYIsJGQQXybDN8,"One Particular Harbour","One Particular Harbor","Jimmy Buffett",1983,344506,50,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:31Z,"","Geffen*",0.526,0.46,4,-15.412,1,0.0462,0.222,0.0000596,0.0661,0.829,92.581,4
spotify:track:5cK0uoJyuGE7GhM3GJ07Pv,"Incommunicado","Coconut Telegraph","Jimmy Buffett",1981,223026,32,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:43Z,"","Geffen*",0.699,0.275,2,-14.59,1,0.0364,0.563,0,0.0935,0.562,113.371,4
spotify:track:1o3jJjzfLt8eW0UK4kvq5k,"Treat Her Like A Lady","Volcano","Jimmy Buffett",1979-01-01,260573,33,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:45Z,"","Geffen*",0.51,0.341,0,-13.985,1,0.0293,0.0409,0,0.0612,0.508,105.642,4
spotify:track:3CotETOWjTMwvnJr5em4xg,"Twelve Volt Man","Songs You Don't Know By Heart","Jimmy Buffett",2020-11-27,220304,24,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:51Z,"","Mailboat Records",0.658,0.481,5,-8.689,1,0.029,0.841,0,0.107,0.361,114.097,4
spotify:track:05HiBSFvUaYDAdN8DHPSUd,"Slack Tide","Life On the Flip Side","Jimmy Buffett",2020-05-29,256492,31,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:53Z,"","Mailboat Records",0.606,0.478,4,-8.173,1,0.0238,0.705,0.00000141,0.141,0.456,76.025,4
spotify:track:6ulalual4NlGO1i5gRZlZF,"Little Miss Magic","Songs You Don't Know By Heart","Jimmy Buffett",2020-11-27,241648,23,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:00:59Z,"","Mailboat Records",0.647,0.492,7,-8.754,1,0.0266,0.88,0,0.2,0.642,109.889,4
spotify:track:7dJ81CdYo5Qo597OcZ3s4u,"Delaney Talks to Statues","Songs You Don't Know By Heart","Jimmy Buffett",2020-11-27,199639,26,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:03Z,"","Mailboat Records",0.695,0.742,2,-7.963,1,0.0288,0.192,0,0.212,0.855,120.021,4
spotify:track:0cTgrfEIvIYXZPX2KVEhD6,"Live, Like It's Your Last Day","Life On the Flip Side","Jimmy Buffett",2020-05-29,237922,22,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:07Z,"","Mailboat Records",0.655,0.773,4,-6.949,0,0.0457,0.536,0.0000497,0.201,0.718,100.006,4
spotify:track:1TtyVbmspHF7rgHAvBoALk,"The Weather Is Here, Wish You Were Beautiful","Coconut Telegraph","Jimmy Buffett",1981,251293,45,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:22Z,"","Geffen*",0.741,0.557,7,-15.117,1,0.0348,0.162,0,0.332,0.966,133.214,4
spotify:track:4afAmFuF8Mr3XXIWztIvtx,"Uncle John's Band","Fruitcakes","Jimmy Buffett",1994-01-01,270173,42,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:26Z,"","Geffen*",0.826,0.605,7,-9.929,1,0.0352,0.115,0,0.111,0.797,127.986,4
spotify:track:1c4fikCcPBIKABDZ1di99V,"Wonder Why We Ever Go Home","Changes In Latitudes, Changes In Attitudes","Jimmy Buffett",1977-01-01,232160,37,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:30Z,"","Geffen*",0.314,0.139,7,-17.334,1,0.0397,0.473,0.00147,0.0929,0.196,199.63,4
spotify:track:23ZavKNBduDwOV0zCtxFsv,"Banana Republics","Changes In Latitudes, Changes In Attitudes","Jimmy Buffett",1977-01-01,311466,44,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:35Z,"","Geffen*",0.674,0.229,7,-16.463,1,0.0323,0.782,0.000139,0.113,0.633,108.211,4
spotify:track:4AXEoQ2gIKZ5hFN3nelxMB,"African Friend","Son Of A Son Of A Sailor","Jimmy Buffett",1978-01-01,244440,29,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:40Z,"","Geffen",0.545,0.0444,7,-20.072,1,0.0352,0.918,0.000187,0.0926,0.397,94.014,4
spotify:track:67ERt5NPlsmU8YEnrR9qmm,"Life Is Just A Tire Swing","A-1-A","Jimmy Buffett",1974-01-01,185400,42,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:45Z,"","Geffen*",0.539,0.487,11,-13.557,0,0.0377,0.445,0,0.0459,0.827,169.898,4
spotify:track:7ihdqAZ8qbaHFarbTXWQ1H,"Six String Music","Fruitcakes","Jimmy Buffett",1994-01-01,204693,28,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:01:48Z,"","Geffen*",0.703,0.543,2,-10.586,1,0.0308,0.364,0,0.28,0.696,131.954,4
spotify:track:43wFyoPJtW8dDQfclYMFU7,"Domino College - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,249053,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:02:21Z,"","Mailboat Records",0.61,0.968,11,-6.076,0,0.0781,0.246,0.00000142,0.956,0.615,132.876,4
spotify:track:0URENlAE7QQr2QRN7xC7G9,"Waiting in Vain - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,256720,18,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:02:33Z,"","Mailboat Records",0.651,0.724,9,-8.146,1,0.0445,0.474,0.00000211,0.931,0.823,85.817,4
spotify:track:4XqSs6TLYvYH11a7qwIYYS,"When Salome Plays the Drum - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,192493,14,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:02:49Z,"","Mailboat Records",0.592,0.735,5,-7.662,1,0.0457,0.444,0.0000842,0.593,0.854,83.436,4
spotify:track:38nb1HW9E80UNC3Oehac1R,"Distantly in Love - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,218706,14,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:02:54Z,"","Mailboat Records",0.372,0.535,2,-11.534,1,0.102,0.859,0,0.394,0.614,72.785,1
spotify:track:22UhbhABg2MzrhC5MpLRIk,"One Particular Harbour - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,430626,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:02:58Z,"","Mailboat Records",0.426,0.716,4,-9.878,1,0.195,0.787,0.0000273,0.355,0.598,186.76,4
spotify:track:2JckVE9TgObEOLd4vj3e2y,"They Don't Dance like Carmen No More - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,182306,14,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:03:11Z,"","Mailboat Records",0.705,0.577,0,-8.431,1,0.0421,0.731,0,0.97,0.529,97.271,4
spotify:track:7oFHeUJaK2wGEtCIisu978,"King of Somewhere Hot - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,330840,16,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:03:22Z,"","Mailboat Records",0.555,0.774,2,-6.673,1,0.0766,0.825,0,0.952,0.732,87.276,4
spotify:track:2s0rlLSwHjnQ1N6w3z1JqI,"Treat Her like a Lady - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,240413,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:03:45Z,"","Mailboat Records",0.458,0.836,0,-5.499,1,0.0319,0.505,0,0.69,0.738,118.901,4
spotify:track:11Y8nNkHHL4WWylNvWhBkE,"Weather With You - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,228920,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:03:49Z,"","Mailboat Records",0.546,0.848,0,-6.329,1,0.0318,0.403,0.0000057,0.938,0.838,95.464,4
spotify:track:0sxsIbQA8iYhdJ7yppfqIZ,"Carnival World - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,237400,14,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:03:50Z,"","Mailboat Records",0.594,0.826,7,-7.011,1,0.0328,0.349,0.00000937,0.95,0.659,102.18,4
spotify:track:2tz9usdJJsEJXTOGcbWuWe,"Autour Du Rocher - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,384853,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:09Z,"","Mailboat Records",0.751,0.684,7,-9.674,1,0.116,0.304,0,0.883,0.731,100.018,4
spotify:track:3BaQKrCuQfAtoW7lPWAJGJ,"That's My Story and I'm Stickin' to It - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,281013,12,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:18Z,"","Mailboat Records",0.673,0.911,2,-6.585,1,0.0518,0.599,0.00000372,0.972,0.832,126.496,4
spotify:track:4dUUp3Q9FBYYMgVbmZ7VZJ,"In My Room - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,155733,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:30Z,"","Mailboat Records",0.454,0.362,7,-9.806,1,0.032,0.841,0.00000658,0.92,0.359,121.836,3
spotify:track:3L6LArhDTU9z5qE0vuaF7A,"That's What Living Is to Me - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,248426,15,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:41Z,"","Mailboat Records",0.613,0.471,7,-10.869,1,0.0432,0.84,0,0.309,0.797,78.765,4
spotify:track:3GRKh2QxJK100Nw1znjrgs,"Fins - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,266160,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:52Z,"","Mailboat Records",0.564,0.934,9,-5.828,1,0.0543,0.349,0,0.96,0.765,136.388,4
spotify:track:0Yi2q6vM3SqHCNpCE27VCu,"Southern Cross - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,271360,19,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:04:58Z,"","Mailboat Records",0.43,0.8,2,-6.686,1,0.0341,0.385,0,0.91,0.866,173.361,4
spotify:track:1VVeJxrrMqI8xJ6gZJcvxY,"Margaritaville - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,275760,19,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:05:07Z,"","Mailboat Records",0.618,0.904,2,-5.749,1,0.0355,0.533,0.00000237,0.668,0.809,126.159,4
spotify:track:1s70IfEUYM9G8DEDOOeH28,"Desperation Samba (Halloween in Tijuana) - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,417773,14,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:05:18Z,"","Mailboat Records",0.466,0.752,9,-8.151,0,0.101,0.868,0.0000769,0.948,0.476,88.966,4
spotify:track:0u9GcJ6MycRWF8CWefEVHW,"Volcano - Live","Live in Anguilla","Jimmy Buffett",2007-11-06,223986,13,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:05:24Z,"","Mailboat Records",0.426,0.857,5,-6.344,1,0.173,0.691,0,0.693,0.885,82.056,4
spotify:track:4FNBDfaYtRyyzAHHoiYhGY,"Still in Paradise - Live","Live in Anguilla","Jimmy Buffett;Bankie Banx",2007-11-06,265266,17,false,vyrvddd99x5ejdq4b7ikuzgst,2023-12-29T18:05:45Z,"","Mailboat Records",0.442,0.871,2,-6.013,1,0.0452,0.589,0.00125,0.723,0.805,175.48,4
